STATION,STATION_NAME,DATE,QGAG,QPCP
COOP:047902,SANTA BARBARA CA US,19921029 23:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 04:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 05:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 06:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 06:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 07:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921030 09:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19921201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19921203 16:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921203 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921203 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921204 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 19:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19921206 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 19:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 21:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 22:00,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19921206 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921206 22:30,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19921206 22:45,-9999,0.40
COOP:047902,SANTA BARBARA CA US,19921206 23:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921207 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921207 02:15,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19921207 03:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921207 04:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921207 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921207 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921207 10:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921211 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921211 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921217 15:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921217 18:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921228 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921228 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921228 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921228 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 01:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 02:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 04:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 04:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 07:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921229 22:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19921230 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19930102 01:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930102 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930102 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930102 02:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930102 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930102 06:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 16:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 16:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 17:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 19:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930106 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 02:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930107 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 03:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930107 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 04:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930107 04:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 06:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 06:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 08:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 08:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 14:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 15:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 16:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 16:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 18:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930107 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930108 17:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930110 10:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930110 13:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930110 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930112 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930112 14:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930112 14:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930112 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930112 16:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930112 17:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 06:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 06:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 06:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930113 06:45,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19930113 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 07:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 07:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 07:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 08:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 08:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 09:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 11:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 17:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 18:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930113 18:45,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19930113 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930114 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930114 06:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930115 07:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930115 13:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930115 15:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19930201 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19930301 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19930325 01:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 02:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930325 02:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 04:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 05:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 06:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930325 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 07:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 08:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 09:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 10:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 10:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 11:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 12:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 13:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 13:45,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930325 14:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930325 14:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19930325 14:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 14:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 15:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 15:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 16:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 16:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 17:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 18:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 18:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 19:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930325 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930326 02:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930326 06:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930326 13:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930327 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930327 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930327 21:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930327 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930327 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930327 23:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930328 01:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930401 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19930501 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19930601 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19930605 00:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930605 01:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930605 01:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930605 02:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930605 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930605 04:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930605 04:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19930701 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19930801 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19930901 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19931001 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19931010 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931011 12:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19931110 23:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931111 01:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19931111 03:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931129 18:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931129 19:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931129 19:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931129 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931129 20:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19931211 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931211 10:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931211 11:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931211 11:30,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19931211 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931211 12:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931211 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931214 11:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931214 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931214 12:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931214 15:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19931219 14:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940101 08:30,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19940201 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19940301 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940305 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940305 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940306 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940319 05:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19940319 05:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940320 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 14:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 15:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 15:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 16:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 16:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 16:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 17:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940324 17:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940325 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940401 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940409 04:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940424 10:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940425 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940426 12:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19940428 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940501 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940506 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940517 07:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940517 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19940601 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940601 00:30,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940701 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940701 00:30,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940801 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940812 08:45,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940901 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19940915 10:00,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19941001 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19941004 09:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941004 10:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941005 04:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19941101 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19941107 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941108 08:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941110 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941110 01:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19941110 01:45,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19941110 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941110 02:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19941110 02:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941110 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941110 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941110 04:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941120 10:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19941126 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941126 03:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19941201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19941201 08:00,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19950101 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19950201 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19950208 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950208 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950208 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950208 07:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950208 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950209 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950213 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950214 02:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950214 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950214 03:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950214 03:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950214 04:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950215 12:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950301 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19950302 06:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950302 09:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950302 13:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950302 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950302 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950302 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950302 21:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950304 16:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950304 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950304 21:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950304 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950304 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 02:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 06:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 08:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 10:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 12:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 13:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 13:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 14:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 14:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 14:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 15:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 15:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 16:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950305 17:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950309 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 01:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 15:45,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 16:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 16:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 16:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 16:45,-9999,0.40
COOP:047902,SANTA BARBARA CA US,19950310 17:00,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19950310 17:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 17:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 17:45,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 18:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 18:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 18:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 18:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 19:00,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950310 19:15,-9999,0.30
COOP:047902,SANTA BARBARA CA US,19950310 19:30,-9999,0.40
COOP:047902,SANTA BARBARA CA US,19950310 19:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 20:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 20:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950310 22:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950311 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950311 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950311 11:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950311 11:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950311 20:15,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950311 20:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950311 21:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950320 22:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950320 23:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950321 00:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950321 02:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950321 03:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950322 18:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950322 22:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950323 00:30,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950323 00:45,-9999,0.20
COOP:047902,SANTA BARBARA CA US,19950323 01:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950323 01:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950323 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950323 03:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950323 05:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950401 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19950401 08:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19950501 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19950502 07:30,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19950515 00:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950515 02:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950515 03:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950515 04:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950515 05:00,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950515 08:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950515 10:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950601 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19950601 09:30,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950615 12:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950615 12:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950616 08:45,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950616 13:15,-9999,0.10
COOP:047902,SANTA BARBARA CA US,19950701 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19950801 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19950901 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19950929 10:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19951001 00:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19951001 04:15,-9999,0.00
COOP:047902,SANTA BARBARA CA US,19951101 00:15,-9999,999.99
COOP:047902,SANTA BARBARA CA US,19951101 07:15,-9999,999.99
